date,stadium_number,stadium_name,race_no,closed_at,day_label,grade_label,grade_number,title,has_program,has_preview,trifecta_combination,trifecta_payout,net_profit_100yen,is_high_payout,technique_number,result_wind_speed,result_wave_height,result_weather_number,result_air_temperature,result_water_temperature,place1_boat_no,place1_course_no_result,place1_start_timing_result,place1_place_number_result,place1_racer_number_result,place1_racer_name_result,place1_racer_number,place1_racer_name,place1_class_number_raw,place1_class_label_est,place1_branch_number,place1_birthplace_number,place1_age,place1_weight_program,place1_flying_count,place1_late_count,place1_average_start_timing,place1_national_top1,place1_national_top2,place1_national_top3,place1_local_top1,place1_local_top2,place1_local_top3,place1_motor_no,place1_motor_top2,place1_motor_top3,place1_assigned_boat_no,place1_boat_top2,place1_boat_top3,place1_preview_course_no,place1_preview_start_timing,place1_preview_weight,place1_weight_adjustment,place1_exhibition_time_raw,place1_exhibition_time,place1_tilt,place2_boat_no,place2_course_no_result,place2_start_timing_result,place2_place_number_result,place2_racer_number_result,place2_racer_name_result,place2_racer_number,place2_racer_name,place2_class_number_raw,place2_class_label_est,place2_branch_number,place2_birthplace_number,place2_age,place2_weight_program,place2_flying_count,place2_late_count,place2_average_start_timing,place2_national_top1,place2_national_top2,place2_national_top3,place2_local_top1,place2_local_top2,place2_local_top3,place2_motor_no,place2_motor_top2,place2_motor_top3,place2_assigned_boat_no,place2_boat_top2,place2_boat_top3,place2_preview_course_no,place2_preview_start_timing,place2_preview_weight,place2_weight_adjustment,place2_exhibition_time_raw,place2_exhibition_time,place2_tilt,place3_boat_no,place3_course_no_result,place3_start_timing_result,place3_place_number_result,place3_racer_number_result,place3_racer_name_result,place3_racer_number,place3_racer_name,place3_class_number_raw,place3_class_label_est,place3_branch_number,place3_birthplace_number,place3_age,place3_weight_program,place3_flying_count,place3_late_count,place3_average_start_timing,place3_national_top1,place3_national_top2,place3_national_top3,place3_local_top1,place3_local_top2,place3_local_top3,place3_motor_no,place3_motor_top2,place3_motor_top3,place3_assigned_boat_no,place3_boat_top2,place3_boat_top3,place3_preview_course_no,place3_preview_start_timing,place3_preview_weight,place3_weight_adjustment,place3_exhibition_time_raw,place3_exhibition_time,place3_tilt,boat1_boat_no,boat1_place_result,boat1_course_no_result,boat1_start_timing_result,boat1_racer_number,boat1_racer_name,boat1_class_number_raw,boat1_class_label_est,boat1_branch_number,boat1_birthplace_number,boat1_age,boat1_weight_program,boat1_flying_count,boat1_late_count,boat1_average_start_timing,boat1_national_top1,boat1_national_top2,boat1_national_top3,boat1_local_top1,boat1_local_top2,boat1_local_top3,boat1_motor_no,boat1_motor_top2,boat1_motor_top3,boat1_assigned_boat_no,boat1_boat_top2,boat1_boat_top3,boat1_preview_course_no,boat1_preview_start_timing,boat1_preview_weight,boat1_weight_adjustment,boat1_exhibition_time_raw,boat1_exhibition_time,boat1_tilt,boat2_boat_no,boat2_place_result,boat2_course_no_result,boat2_start_timing_result,boat2_racer_number,boat2_racer_name,boat2_class_number_raw,boat2_class_label_est,boat2_branch_number,boat2_birthplace_number,boat2_age,boat2_weight_program,boat2_flying_count,boat2_late_count,boat2_average_start_timing,boat2_national_top1,boat2_national_top2,boat2_national_top3,boat2_local_top1,boat2_local_top2,boat2_local_top3,boat2_motor_no,boat2_motor_top2,boat2_motor_top3,boat2_assigned_boat_no,boat2_boat_top2,boat2_boat_top3,boat2_preview_course_no,boat2_preview_start_timing,boat2_preview_weight,boat2_weight_adjustment,boat2_exhibition_time_raw,boat2_exhibition_time,boat2_tilt,boat3_boat_no,boat3_place_result,boat3_course_no_result,boat3_start_timing_result,boat3_racer_number,boat3_racer_name,boat3_class_number_raw,boat3_class_label_est,boat3_branch_number,boat3_birthplace_number,boat3_age,boat3_weight_program,boat3_flying_count,boat3_late_count,boat3_average_start_timing,boat3_national_top1,boat3_national_top2,boat3_national_top3,boat3_local_top1,boat3_local_top2,boat3_local_top3,boat3_motor_no,boat3_motor_top2,boat3_motor_top3,boat3_assigned_boat_no,boat3_boat_top2,boat3_boat_top3,boat3_preview_course_no,boat3_preview_start_timing,boat3_preview_weight,boat3_weight_adjustment,boat3_exhibition_time_raw,boat3_exhibition_time,boat3_tilt,boat4_boat_no,boat4_place_result,boat4_course_no_result,boat4_start_timing_result,boat4_racer_number,boat4_racer_name,boat4_class_number_raw,boat4_class_label_est,boat4_branch_number,boat4_birthplace_number,boat4_age,boat4_weight_program,boat4_flying_count,boat4_late_count,boat4_average_start_timing,boat4_national_top1,boat4_national_top2,boat4_national_top3,boat4_local_top1,boat4_local_top2,boat4_local_top3,boat4_motor_no,boat4_motor_top2,boat4_motor_top3,boat4_assigned_boat_no,boat4_boat_top2,boat4_boat_top3,boat4_preview_course_no,boat4_preview_start_timing,boat4_preview_weight,boat4_weight_adjustment,boat4_exhibition_time_raw,boat4_exhibition_time,boat4_tilt,boat5_boat_no,boat5_place_result,boat5_course_no_result,boat5_start_timing_result,boat5_racer_number,boat5_racer_name,boat5_class_number_raw,boat5_class_label_est,boat5_branch_number,boat5_birthplace_number,boat5_age,boat5_weight_program,boat5_flying_count,boat5_late_count,boat5_average_start_timing,boat5_national_top1,boat5_national_top2,boat5_national_top3,boat5_local_top1,boat5_local_top2,boat5_local_top3,boat5_motor_no,boat5_motor_top2,boat5_motor_top3,boat5_assigned_boat_no,boat5_boat_top2,boat5_boat_top3,boat5_preview_course_no,boat5_preview_start_timing,boat5_preview_weight,boat5_weight_adjustment,boat5_exhibition_time_raw,boat5_exhibition_time,boat5_tilt,boat6_boat_no,boat6_place_result,boat6_course_no_result,boat6_start_timing_result,boat6_racer_number,boat6_racer_name,boat6_class_number_raw,boat6_class_label_est,boat6_branch_number,boat6_birthplace_number,boat6_age,boat6_weight_program,boat6_flying_count,boat6_late_count,boat6_average_start_timing,boat6_national_top1,boat6_national_top2,boat6_national_top3,boat6_local_top1,boat6_local_top2,boat6_local_top3,boat6_motor_no,boat6_motor_top2,boat6_motor_top3,boat6_assigned_boat_no,boat6_boat_top2,boat6_boat_top3,boat6_preview_course_no,boat6_preview_start_timing,boat6_preview_weight,boat6_weight_adjustment,boat6_exhibition_time_raw,boat6_exhibition_time,boat6_tilt,boat_order,course_order_result,start_order_result,class_order_est
2026-04-01,1,桐生,7,2026-04-01 18:04:00,初日,一般,5.0,第19回DKカップ 桐生歴代ファイナリスト頂上決戦,True,True,3-4-5,7600.0,7500.0,True,3.0,4.0,3.0,3.0,7.0,15.0,3.0,2.0,0.2,1.0,3159.0,江口 晃生,3159.0,江口 晃生,1.0,A1,10.0,10.0,61.0,52.8,1.0,0.0,0.16,6.8,53.33,73.33,7.19,56.78,75.42,27.0,51.92,69.23,24.0,37.33,61.33,,,,,,,,4.0,4.0,0.24,2.0,4866.0,橋本 英一,4866.0,橋本 英一,3.0,B1,40.0,40.0,35.0,53.7,1.0,0.0,0.16,4.25,17.54,40.35,5.27,38.46,57.69,57.0,36.36,52.73,62.0,29.49,41.03,,,,,,,,5.0,5.0,0.23,3.0,4281.0,大澤 大夢,4281.0,大澤 大夢,3.0,B1,11.0,11.0,42.0,53.5,0.0,0.0,0.14,4.9,29.58,47.89,4.53,11.76,52.94,34.0,36.11,58.33,37.0,36.25,53.75,,,,,,,,1,9.0,1.0,0.3,3562.0,山下 和彦,2.0,A2,34.0,34.0,56.0,52.1,0.0,0.0,0.16,5.71,41.67,57.29,6.96,55.56,77.78,46.0,36.07,50.82,32.0,20.51,41.03,,,,,,,,2,5.0,3.0,0.19,4875.0,大塚 康雅,3.0,B1,13.0,14.0,31.0,51.0,0.0,0.0,0.18,4.92,26.67,45.33,4.22,11.11,22.22,35.0,37.88,51.52,29.0,28.95,44.74,,,,,,,,3,1.0,2.0,0.2,3159.0,江口 晃生,1.0,A1,10.0,10.0,61.0,52.8,1.0,0.0,0.16,6.8,53.33,73.33,7.19,56.78,75.42,27.0,51.92,69.23,24.0,37.33,61.33,,,,,,,,4,2.0,4.0,0.24,4866.0,橋本 英一,3.0,B1,40.0,40.0,35.0,53.7,1.0,0.0,0.16,4.25,17.54,40.35,5.27,38.46,57.69,57.0,36.36,52.73,62.0,29.49,41.03,,,,,,,,5,3.0,5.0,0.23,4281.0,大澤 大夢,3.0,B1,11.0,11.0,42.0,53.5,0.0,0.0,0.14,4.9,29.58,47.89,4.53,11.76,52.94,34.0,36.11,58.33,37.0,36.25,53.75,,,,,,,,6,4.0,6.0,0.2,5434.0,藤田 康生,4.0,B2,22.0,22.0,21.0,52.0,1.0,0.0,,2.8,7.14,14.29,0.0,0.0,0.0,11.0,33.87,56.45,61.0,48.75,70.0,,,,,,,,3-4-5,2-4-5,0.2-0.24-0.23,A1-B1-B1
2026-04-01,1,桐生,9,2026-04-01 19:04:00,初日,一般,5.0,第19回DKカップ 桐生歴代ファイナリスト頂上決戦,True,True,5-1-3,13230.0,13130.0,True,4.0,2.0,1.0,3.0,7.0,15.0,5.0,5.0,0.13,1.0,4649.0,和田 操拓,4649.0,和田 操拓,2.0,A2,25.0,13.0,41.0,52.0,0.0,0.0,0.12,4.71,21.9,43.81,5.8,40.0,60.0,70.0,34.29,45.71,67.0,28.0,42.67,,,,,,,,1.0,1.0,0.16,2.0,3362.0,間嶋 仁志,3362.0,間嶋 仁志,3.0,B1,24.0,27.0,56.0,54.9,0.0,0.0,0.19,5.59,41.98,55.56,5.31,38.18,47.27,53.0,42.31,53.85,44.0,47.44,64.1,,,,,,,,3.0,3.0,0.14,3.0,4161.0,黒柳 浩孝,4161.0,黒柳 浩孝,2.0,A2,23.0,23.0,44.0,55.3,0.0,0.0,0.16,5.39,34.41,50.54,6.0,31.25,56.25,73.0,48.94,76.6,16.0,25.33,38.67,,,,,,,,1,2.0,1.0,0.16,3362.0,間嶋 仁志,3.0,B1,24.0,27.0,56.0,54.9,0.0,0.0,0.19,5.59,41.98,55.56,5.31,38.18,47.27,53.0,42.31,53.85,44.0,47.44,64.1,,,,,,,,2,6.0,2.0,0.15,3257.0,田頭 実,2.0,A2,40.0,40.0,59.0,51.5,1.0,0.0,0.13,6.62,56.34,66.2,5.3,30.0,50.0,47.0,28.17,42.25,71.0,32.05,43.59,,,,,,,,3,3.0,3.0,0.14,4161.0,黒柳 浩孝,2.0,A2,23.0,23.0,44.0,55.3,0.0,0.0,0.16,5.39,34.41,50.54,6.0,31.25,56.25,73.0,48.94,76.6,16.0,25.33,38.67,,,,,,,,4,5.0,4.0,0.13,4138.0,中井 俊祐,3.0,B1,27.0,27.0,45.0,52.7,0.0,0.0,0.17,4.38,24.66,35.62,6.67,57.14,66.67,45.0,44.26,65.57,52.0,47.44,66.67,,,,,,,,5,1.0,5.0,0.13,4649.0,和田 操拓,2.0,A2,25.0,13.0,41.0,52.0,0.0,0.0,0.12,4.71,21.9,43.81,5.8,40.0,60.0,70.0,34.29,45.71,67.0,28.0,42.67,,,,,,,,6,4.0,6.0,0.23,3251.0,平石 和男,2.0,A2,11.0,11.0,59.0,51.5,0.0,0.0,0.19,5.72,39.52,57.26,5.31,38.46,53.85,40.0,32.76,50.0,51.0,37.5,56.25,,,,,,,,5-1-3,5-1-3,0.13-0.16-0.14,A2-B1-A2
2026-04-01,2,戸田,2,2026-04-01 11:16:00,５日目,一般,5.0,日本トーター・SODAカップ,True,True,6-2-5,18750.0,18650.0,True,3.0,4.0,2.0,2.0,16.0,16.0,6.0,3.0,0.19,1.0,4938.0,小芦 るり華,4938.0,小芦 るり華,1.0,A1,41.0,41.0,28.0,47.0,0.0,0.0,0.15,6.77,49.57,64.35,0.0,0.0,0.0,12.0,33.33,45.33,52.0,36.84,54.89,,,,,,,,2.0,2.0,0.13,2.0,3974.0,深山 祐二,3974.0,深山 祐二,3.0,B1,41.0,41.0,49.0,52.0,0.0,0.0,0.15,4.37,23.53,44.12,3.71,0.0,28.57,1.0,26.83,45.53,70.0,38.85,58.27,,,,,,,,5.0,6.0,0.27,3.0,3105.0,内山 文典,3105.0,内山 文典,3.0,B1,13.0,13.0,62.0,52.6,0.0,0.0,0.16,4.64,20.0,45.88,2.77,7.69,15.38,4.0,41.88,61.25,27.0,40.74,58.52,,,,,,,,1,4.0,1.0,0.15,4438.0,森作 雄大,2.0,A2,13.0,8.0,39.0,53.2,0.0,0.0,0.12,4.88,31.86,42.48,5.35,35.29,52.94,18.0,33.79,47.59,71.0,39.85,58.65,,,,,,,,2,2.0,2.0,0.13,3974.0,深山 祐二,3.0,B1,41.0,41.0,49.0,52.0,0.0,0.0,0.15,4.37,23.53,44.12,3.71,0.0,28.57,1.0,26.83,45.53,70.0,38.85,58.27,,,,,,,,3,6.0,4.0,0.17,3741.0,松尾 基成,3.0,B1,40.0,40.0,51.0,55.2,0.0,0.0,0.19,3.22,11.34,20.62,4.58,16.67,41.67,19.0,29.68,43.87,49.0,39.57,49.64,,,,,,,,4,5.0,5.0,0.17,4228.0,吉田 慎二郎,2.0,A2,23.0,21.0,42.0,57.5,0.0,0.0,0.18,5.72,37.5,57.81,5.05,31.58,47.37,10.0,38.41,60.93,33.0,33.09,51.47,,,,,,,,5,3.0,6.0,0.27,3105.0,内山 文典,3.0,B1,13.0,13.0,62.0,52.6,0.0,0.0,0.16,4.64,20.0,45.88,2.77,7.69,15.38,4.0,41.88,61.25,27.0,40.74,58.52,,,,,,,,6,1.0,3.0,0.19,4938.0,小芦 るり華,1.0,A1,41.0,41.0,28.0,47.0,0.0,0.0,0.15,6.77,49.57,64.35,0.0,0.0,0.0,12.0,33.33,45.33,52.0,36.84,54.89,,,,,,,,6-2-5,3-2-6,0.19-0.13-0.27,A1-B1-B1
2026-04-01,2,戸田,4,2026-04-01 12:14:00,５日目,一般,5.0,日本トーター・SODAカップ,True,True,2-3-5,17340.0,17240.0,True,3.0,5.0,3.0,3.0,14.0,16.0,2.0,2.0,0.07,1.0,5076.0,石原 光,5076.0,石原 光,3.0,B1,22.0,22.0,30.0,53.8,0.0,0.0,0.16,4.9,30.23,51.16,4.35,20.0,35.0,22.0,23.91,46.38,29.0,40.6,56.39,,,,,,,,3.0,3.0,0.05,2.0,4845.0,前田 紗希,4845.0,前田 紗希,1.0,A1,11.0,11.0,33.0,47.0,0.0,0.0,0.15,7.37,61.73,74.07,6.55,51.56,64.06,62.0,31.4,47.11,51.0,31.58,48.12,,,,,,,,5.0,5.0,0.2,3.0,4723.0,寺島 吉彦,4723.0,寺島 吉彦,3.0,B1,13.0,7.0,40.0,51.0,0.0,0.0,0.18,4.66,29.67,42.86,5.17,25.0,50.0,15.0,42.41,56.33,65.0,44.7,58.33,,,,,,,,1,5.0,1.0,0.26,4276.0,鈴木 勝博,2.0,A2,23.0,23.0,43.0,52.8,0.0,0.0,0.15,5.6,40.0,48.57,6.28,48.28,65.52,63.0,38.93,55.03,48.0,36.76,55.15,,,,,,,,2,1.0,2.0,0.07,5076.0,石原 光,3.0,B1,22.0,22.0,30.0,53.8,0.0,0.0,0.16,4.9,30.23,51.16,4.35,20.0,35.0,22.0,23.91,46.38,29.0,40.6,56.39,,,,,,,,3,2.0,3.0,0.05,4845.0,前田 紗希,1.0,A1,11.0,11.0,33.0,47.0,0.0,0.0,0.15,7.37,61.73,74.07,6.55,51.56,64.06,62.0,31.4,47.11,51.0,31.58,48.12,,,,,,,,4,4.0,4.0,0.19,4042.0,丸岡 正典,2.0,A2,27.0,27.0,46.0,52.5,0.0,0.0,0.2,6.5,48.18,66.42,7.17,55.56,72.22,45.0,23.77,40.16,13.0,30.22,44.6,,,,,,,,5,3.0,5.0,0.2,4723.0,寺島 吉彦,3.0,B1,13.0,7.0,40.0,51.0,0.0,0.0,0.18,4.66,29.67,42.86,5.17,25.0,50.0,15.0,42.41,56.33,65.0,44.7,58.33,,,,,,,,6,6.0,6.0,0.2,5412.0,久保田 凪紗,4.0,B2,41.0,40.0,20.0,44.0,1.0,0.0,0.18,1.48,0.0,3.7,0.0,0.0,0.0,42.0,35.33,61.33,55.0,21.21,36.36,,,,,,,,2-3-5,2-3-5,0.07-0.05-0.2,B1-A1-B1
2026-04-01,2,戸田,5,2026-04-01 12:44:00,５日目,一般,5.0,日本トーター・SODAカップ,True,True,4-3-1,50940.0,50840.0,True,3.0,4.0,2.0,3.0,14.0,16.0,4.0,4.0,0.09,1.0,4203.0,小倉 康典,4203.0,小倉 康典,3.0,B1,10.0,10.0,43.0,51.0,0.0,0.0,0.15,3.98,18.29,35.37,4.53,25.0,41.67,60.0,31.75,49.21,16.0,38.35,54.89,,,,,,,,3.0,3.0,0.12,2.0,3742.0,宮地 秀祈,3742.0,宮地 秀祈,3.0,B1,40.0,40.0,51.0,52.0,0.0,0.0,0.18,4.38,22.78,40.51,4.05,21.05,31.58,46.0,26.02,42.28,47.0,32.12,45.99,,,,,,,,1.0,1.0,0.14,3.0,4675.0,井手 良太,4675.0,井手 良太,3.0,B1,27.0,27.0,38.0,52.0,0.0,0.0,0.13,5.56,36.76,57.35,6.17,40.0,56.67,31.0,34.25,52.05,30.0,35.92,49.3,,,,,,,,1,3.0,1.0,0.14,4675.0,井手 良太,3.0,B1,27.0,27.0,38.0,52.0,0.0,0.0,0.13,5.56,36.76,57.35,6.17,40.0,56.67,31.0,34.25,52.05,30.0,35.92,49.3,,,,,,,,2,5.0,2.0,0.23,3256.0,三角 哲男,2.0,A2,13.0,12.0,59.0,52.8,0.0,0.0,0.14,6.06,45.71,61.9,6.04,42.86,60.71,52.0,32.58,47.73,24.0,20.71,35.0,,,,,,,,3,2.0,3.0,0.12,3742.0,宮地 秀祈,3.0,B1,40.0,40.0,51.0,52.0,0.0,0.0,0.18,4.38,22.78,40.51,4.05,21.05,31.58,46.0,26.02,42.28,47.0,32.12,45.99,,,,,,,,4,1.0,4.0,0.09,4203.0,小倉 康典,3.0,B1,10.0,10.0,43.0,51.0,0.0,0.0,0.15,3.98,18.29,35.37,4.53,25.0,41.67,60.0,31.75,49.21,16.0,38.35,54.89,,,,,,,,5,6.0,5.0,0.09,5093.0,浦野 海,2.0,A2,40.0,40.0,23.0,52.9,1.0,0.0,0.17,4.94,34.26,46.3,5.43,42.86,42.86,17.0,31.72,53.79,41.0,31.62,42.65,,,,,,,,6,4.0,6.0,0.06,3952.0,中澤 和志,1.0,A1,11.0,3.0,49.0,52.5,0.0,0.0,0.15,6.76,46.3,68.52,7.19,50.89,68.75,61.0,37.5,52.78,34.0,40.88,58.39,,,,,,,,4-3-1,4-3-1,0.09-0.12-0.14,B1-B1-B1
2026-04-01,2,戸田,7,2026-04-01 13:45:00,５日目,一般,5.0,日本トーター・SODAカップ,True,True,3-2-1,6030.0,5930.0,True,3.0,4.0,3.0,3.0,13.0,16.0,3.0,3.0,0.13,1.0,4706.0,三浦 洋次朗,4706.0,三浦 洋次朗,2.0,A2,23.0,23.0,37.0,51.0,0.0,0.0,0.17,5.91,40.16,57.48,5.19,35.48,48.39,53.0,32.85,53.28,46.0,33.08,52.31,,,,,,,,2.0,2.0,0.13,2.0,3896.0,上田 洋平,3896.0,上田 洋平,3.0,B1,25.0,25.0,49.0,51.5,0.0,0.0,0.17,5.12,26.92,48.08,5.36,28.57,50.0,47.0,30.37,48.89,58.0,31.85,48.89,,,,,,,,1.0,1.0,0.13,3.0,5082.0,一色 凌雅,5082.0,一色 凌雅,3.0,B1,23.0,23.0,27.0,58.6,0.0,0.0,0.2,4.99,29.63,50.93,3.71,14.29,28.57,3.0,31.43,48.57,35.0,27.54,44.93,,,,,,,,1,3.0,1.0,0.13,5082.0,一色 凌雅,3.0,B1,23.0,23.0,27.0,58.6,0.0,0.0,0.2,4.99,29.63,50.93,3.71,14.29,28.57,3.0,31.43,48.57,35.0,27.54,44.93,,,,,,,,2,2.0,2.0,0.13,3896.0,上田 洋平,3.0,B1,25.0,25.0,49.0,51.5,0.0,0.0,0.17,5.12,26.92,48.08,5.36,28.57,50.0,47.0,30.37,48.89,58.0,31.85,48.89,,,,,,,,3,1.0,3.0,0.13,4706.0,三浦 洋次朗,2.0,A2,23.0,23.0,37.0,51.0,0.0,0.0,0.17,5.91,40.16,57.48,5.19,35.48,48.39,53.0,32.85,53.28,46.0,33.08,52.31,,,,,,,,4,5.0,4.0,0.15,4438.0,森作 雄大,2.0,A2,13.0,8.0,39.0,53.2,0.0,0.0,0.12,4.88,31.86,42.48,5.35,35.29,52.94,18.0,33.79,47.59,71.0,39.85,58.65,,,,,,,,5,4.0,5.0,0.24,4973.0,栗原 直也,2.0,A2,11.0,11.0,33.0,52.2,0.0,0.0,0.18,4.99,29.73,47.75,5.06,30.99,50.7,2.0,40.91,53.25,42.0,42.96,56.3,,,,,,,,6,6.0,6.0,0.29,5387.0,戸田 海咲音,4.0,B2,35.0,35.0,19.0,53.5,1.0,0.0,0.19,1.68,1.37,2.74,1.5,0.0,0.0,48.0,18.87,31.13,50.0,24.63,44.78,,,,,,,,3-2-1,3-2-1,0.13-0.13-0.13,A2-B1-B1
2026-04-01,2,戸田,8,2026-04-01 14:16:00,５日目,一般,5.0,日本トーター・SODAカップ,True,True,4-2-6,10990.0,10890.0,True,3.0,3.0,2.0,3.0,13.0,16.0,4.0,4.0,0.05,1.0,4012.0,中村 有裕,4012.0,中村 有裕,2.0,A2,25.0,25.0,46.0,55.0,1.0,0.0,0.15,5.71,41.35,54.81,5.43,42.86,50.0,55.0,37.24,55.86,12.0,31.91,49.65,,,,,,,,2.0,2.0,0.19,2.0,3430.0,角浜 修,3430.0,角浜 修,3.0,B1,34.0,34.0,57.0,52.9,0.0,0.0,0.17,4.23,25.0,34.38,0.0,0.0,0.0,6.0,37.58,55.7,25.0,27.66,39.72,,,,,,,,6.0,6.0,0.09,3.0,4847.0,佐藤 隆太郎,4847.0,佐藤 隆太郎,1.0,A1,13.0,13.0,31.0,52.8,0.0,0.0,0.13,6.14,36.84,51.32,7.08,29.17,50.0,21.0,29.55,46.21,66.0,27.41,45.19,,,,,,,,1,4.0,1.0,0.17,4789.0,古賀 智之,2.0,A2,40.0,40.0,36.0,53.3,0.0,0.0,0.17,5.7,40.43,58.51,6.32,54.55,63.64,9.0,41.82,60.61,75.0,43.07,62.04,,,,,,,,2,2.0,2.0,0.19,3430.0,角浜 修,3.0,B1,34.0,34.0,57.0,52.9,0.0,0.0,0.17,4.23,25.0,34.38,0.0,0.0,0.0,6.0,37.58,55.7,25.0,27.66,39.72,,,,,,,,3,5.0,3.0,0.18,4042.0,丸岡 正典,2.0,A2,27.0,27.0,46.0,52.5,0.0,0.0,0.2,6.5,48.18,66.42,7.17,55.56,72.22,45.0,23.77,40.16,13.0,30.22,44.6,,,,,,,,4,1.0,4.0,0.05,4012.0,中村 有裕,2.0,A2,25.0,25.0,46.0,55.0,1.0,0.0,0.15,5.71,41.35,54.81,5.43,42.86,50.0,55.0,37.24,55.86,12.0,31.91,49.65,,,,,,,,5,6.0,5.0,0.08,5230.0,石原 凪紗,4.0,B2,23.0,21.0,22.0,46.5,0.0,0.0,0.16,4.5,28.57,37.5,0.0,0.0,0.0,54.0,40.14,52.11,56.0,48.09,68.7,,,,,,,,6,3.0,6.0,0.09,4847.0,佐藤 隆太郎,1.0,A1,13.0,13.0,31.0,52.8,0.0,0.0,0.13,6.14,36.84,51.32,7.08,29.17,50.0,21.0,29.55,46.21,66.0,27.41,45.19,,,,,,,,4-2-6,4-2-6,0.05-0.19-0.09,A2-B1-A1
2026-04-01,2,戸田,9,2026-04-01 14:48:00,５日目,一般,5.0,日本トーター・SODAカップ,True,True,4-5-2,11480.0,11380.0,True,3.0,4.0,3.0,3.0,12.0,16.0,4.0,4.0,0.09,1.0,4276.0,鈴木 勝博,4276.0,鈴木 勝博,2.0,A2,23.0,23.0,43.0,52.8,0.0,0.0,0.15,5.6,40.0,48.57,6.28,48.28,65.52,63.0,38.93,55.03,48.0,36.76,55.15,,,,,,,,5.0,5.0,0.12,2.0,3741.0,松尾 基成,3741.0,松尾 基成,3.0,B1,40.0,40.0,51.0,55.2,0.0,0.0,0.19,3.22,11.34,20.62,4.58,16.67,41.67,19.0,29.68,43.87,49.0,39.57,49.64,,,,,,,,2.0,1.0,0.19,3.0,4778.0,堤 啓輔,4778.0,堤 啓輔,3.0,B1,41.0,41.0,40.0,52.0,1.0,0.0,0.17,5.44,39.02,52.44,5.71,42.86,57.14,58.0,35.46,49.65,74.0,27.86,47.14,,,,,,,,1,4.0,2.0,0.21,3256.0,三角 哲男,2.0,A2,13.0,12.0,59.0,52.8,0.0,0.0,0.14,6.06,45.71,61.9,6.04,42.86,60.71,52.0,32.58,47.73,24.0,20.71,35.0,,,,,,,,2,3.0,1.0,0.19,4778.0,堤 啓輔,3.0,B1,41.0,41.0,40.0,52.0,1.0,0.0,0.17,5.44,39.02,52.44,5.71,42.86,57.14,58.0,35.46,49.65,74.0,27.86,47.14,,,,,,,,3,6.0,3.0,0.21,4816.0,村松 修二,2.0,A2,34.0,34.0,35.0,57.4,1.0,0.0,0.15,5.77,40.74,59.26,0.0,0.0,0.0,8.0,30.41,52.7,69.0,35.51,52.17,,,,,,,,4,1.0,4.0,0.09,4276.0,鈴木 勝博,2.0,A2,23.0,23.0,43.0,52.8,0.0,0.0,0.15,5.6,40.0,48.57,6.28,48.28,65.52,63.0,38.93,55.03,48.0,36.76,55.15,,,,,,,,5,2.0,5.0,0.12,3741.0,松尾 基成,3.0,B1,40.0,40.0,51.0,55.2,0.0,0.0,0.19,3.22,11.34,20.62,4.58,16.67,41.67,19.0,29.68,43.87,49.0,39.57,49.64,,,,,,,,6,5.0,6.0,0.21,5145.0,島川 海輝,2.0,A2,35.0,35.0,23.0,54.2,0.0,0.0,0.15,6.12,44.19,57.36,5.53,41.18,58.82,59.0,21.14,41.46,61.0,24.81,38.76,,,,,,,,4-5-2,4-5-1,0.09-0.12-0.19,A2-B1-B1
